Site code,Site name,Island,Habitat (general),Year,Month,Sampling method,Sample number,Sample code,MF,Species,Family,Order (new),Class,N/E/I,Trophic,Adults
TER-AGUA-T114,Pastagem intensiva baixa 2,TER,Pasture - intensive,2007,August,Pitfall solution,S12,PTS-ETHY-S12,246,Erigone dentipalpis (Wider),Linyphiidae,Araneae,Arachnida,I,P,1
TER-AGUA-T114,Pastagem intensiva baixa 2,TER,Pasture - intensive,2007,August,Pitfall solution,S12,PTS-ETHY-S12,262,Rugilus orbiculatus orbiculatus (Paykull),Staphylinidae,Coleoptera,Insecta,N,P,4
TER-AGUA-T114,Pastagem intensiva baixa 2,TER,Pasture - intensive,2007,August,Pitfall solution,S12,PTS-ETHY-S12,266,Chaetocnema hortensis (Fourcroy),Chrysomelidae,Coleoptera,Insecta,I,H,1
TER-AGUA-T114,Pastagem intensiva baixa 2,TER,Pasture - intensive,2007,August,Pitfall solution,S12,PTS-ETHY-S12,333,Ostearius melanopygius (O.P.-Cambridge),Linyphiidae,Araneae,Arachnida,I,P,1
TER-AGUA-T114,Pastagem intensiva baixa 2,TER,Pasture - intensive,2007,August,Pitfall solution,S12,PTS-ETHY-S12,344,Sitona discoideus Gyllenhal,Curculionidae,Coleoptera,Insecta,I,H,1
TER-AGUA-T114,Pastagem intensiva baixa 2,TER,Pasture - intensive,2007,August,Pitfall solution,S12,PTS-ETHY-S12,769,Heteroderes vagus Candèze,Elateridae,Coleoptera,Insecta,I,S,1
TER-AGUA-T114,Pastagem intensiva baixa 2,TER,Pasture - intensive,2007,August,Pitfall solution,S12,PTS-ETHY-S12,888,Gen. sp.1,Ptiliidae,Coleoptera,Insecta,I,S,2
TER-AGUA-T114,Pastagem intensiva baixa 2,TER,Pasture - intensive,2007,August,Pitfall solution,S12,PTS-ETHY-S12,926,Anoscopus albifrons (Linnaeus),Cicadellidae,Hemiptera,Insecta,N,H,2
TER-AGUA-T114,Pastagem intensiva baixa 2,TER,Pasture - intensive,2007,August,Pitfall solution,S13,PTS-ETHY-S13,17,Pardosa acorensis Simon,Lycosidae,Araneae,Arachnida,E ,P,2
TER-AGUA-T114,Pastagem intensiva baixa 2,TER,Pasture - intensive,2007,August,Pitfall solution,S13,PTS-ETHY-S13,24,Mermessus fradeorum (Berland),Linyphiidae,Araneae,Arachnida,I,P,1
TER-AGUA-T114,Pastagem intensiva baixa 2,TER,Pasture - intensive,2007,August,Pitfall solution,S13,PTS-ETHY-S13,52,Cordalia obscura (Gravenhorst),Staphylinidae,Coleoptera,Insecta,I,P,15
TER-AGUA-T114,Pastagem intensiva baixa 2,TER,Pasture - intensive,2007,August,Pitfall solution,S13,PTS-ETHY-S13,66,Amischa analis (Gravenhorst),Staphylinidae,Coleoptera,Insecta,I,P,2
TER-AGUA-T114,Pastagem intensiva baixa 2,TER,Pasture - intensive,2007,August,Pitfall solution,S13,PTS-ETHY-S13,103,Chthonius tetrachelatus (Preyssler),Chthoniidae,Pseudoscorpiones,Arachnida,I,P,1
TER-AGUA-T114,Pastagem intensiva baixa 2,TER,Pasture - intensive,2007,August,Pitfall solution,S13,PTS-ETHY-S13,233,Oedothorax fuscus (Blackwall),Linyphiidae,Araneae,Arachnida,I,P,10
TER-AGUA-T114,Pastagem intensiva baixa 2,TER,Pasture - intensive,2007,August,Pitfall solution,S13,PTS-ETHY-S13,234,Erigone autumnalis Emerton,Linyphiidae,Araneae,Arachnida,I,P,1
TER-AGUA-T114,Pastagem intensiva baixa 2,TER,Pasture - intensive,2007,August,Pitfall solution,S13,PTS-ETHY-S13,262,Rugilus orbiculatus orbiculatus (Paykull),Staphylinidae,Coleoptera,Insecta,N,P,1
TER-AGUA-T114,Pastagem intensiva baixa 2,TER,Pasture - intensive,2007,August,Pitfall solution,S13,PTS-ETHY-S13,344,Sitona discoideus Gyllenhal,Curculionidae,Coleoptera,Insecta,I,H,4
TER-AGUA-T114,Pastagem intensiva baixa 2,TER,Pasture - intensive,2007,August,Pitfall solution,S13,PTS-ETHY-S13,926,Anoscopus albifrons (Linnaeus),Cicadellidae,Hemiptera,Insecta,N,H,1
TER-AGUA-T114,Pastagem intensiva baixa 2,TER,Pasture - intensive,2007,August,Pitfall solution,S13,PTS-ETHY-S13,1006,Lithobius sp.2,Lithobiidae,Lithobiomorpha ,Chilopoda,N?,P,1
TER-AGUA-T114,Pastagem intensiva baixa 2,TER,Pasture - intensive,2007,August,Pitfall solution,S14,PTS-ETHY-S14,24,Mermessus fradeorum (Berland),Linyphiidae,Araneae,Arachnida,I,P,2
TER-AGUA-T114,Pastagem intensiva baixa 2,TER,Pasture - intensive,2007,August,Pitfall solution,S14,PTS-ETHY-S14,52,Cordalia obscura (Gravenhorst),Staphylinidae,Coleoptera,Insecta,I,P,7
TER-AGUA-T114,Pastagem intensiva baixa 2,TER,Pasture - intensive,2007,August,Pitfall solution,S14,PTS-ETHY-S14,88,Ocypus olens (Muller),Staphylinidae,Coleoptera,Insecta,N,P,4
TER-AGUA-T114,Pastagem intensiva baixa 2,TER,Pasture - intensive,2007,August,Pitfall solution,S14,PTS-ETHY-S14,233,Oedothorax fuscus (Blackwall),Linyphiidae,Araneae,Arachnida,I,P,8
TER-AGUA-T114,Pastagem intensiva baixa 2,TER,Pasture - intensive,2007,August,Pitfall solution,S14,PTS-ETHY-S14,245,Eumodicogryllus bordigalensis (Latreille),Gryllidae,Orthoptera,Insecta,I,S,2
TER-AGUA-T114,Pastagem intensiva baixa 2,TER,Pasture - intensive,2007,August,Pitfall solution,S14,PTS-ETHY-S14,246,Erigone dentipalpis (Wider),Linyphiidae,Araneae,Arachnida,I,P,1
TER-AGUA-T114,Pastagem intensiva baixa 2,TER,Pasture - intensive,2007,August,Pitfall solution,S14,PTS-ETHY-S14,262,Rugilus orbiculatus orbiculatus (Paykull),Staphylinidae,Coleoptera,Insecta,N,P,1
TER-AGUA-T114,Pastagem intensiva baixa 2,TER,Pasture - intensive,2007,August,Pitfall solution,S14,PTS-ETHY-S14,333,Ostearius melanopygius (O.P.-Cambridge),Linyphiidae,Araneae,Arachnida,I,P,1
TER-AGUA-T114,Pastagem intensiva baixa 2,TER,Pasture - intensive,2007,August,Pitfall solution,S14,PTS-ETHY-S14,344,Sitona discoideus Gyllenhal,Curculionidae,Coleoptera,Insecta,I,H,5
TER-AGUA-T114,Pastagem intensiva baixa 2,TER,Pasture - intensive,2007,August,Pitfall solution,S14,PTS-ETHY-S14,761,Pachygnatha degeeri Sundevall,Tetragnathidae,Araneae,Arachnida,I,P,1
TER-AGUA-T114,Pastagem intensiva baixa 2,TER,Pasture - intensive,2007,August,Pitfall solution,S15,PTS-ETHY-S15,17,Pardosa acorensis Simon,Lycosidae,Araneae,Arachnida,E ,P,2
TER-AGUA-T114,Pastagem intensiva baixa 2,TER,Pasture - intensive,2007,August,Pitfall solution,S15,PTS-ETHY-S15,52,Cordalia obscura (Gravenhorst),Staphylinidae,Coleoptera,Insecta,I,P,2
TER-AGUA-T114,Pastagem intensiva baixa 2,TER,Pasture - intensive,2007,August,Pitfall solution,S15,PTS-ETHY-S15,88,Ocypus olens (Muller),Staphylinidae,Coleoptera,Insecta,N,P,3
TER-AGUA-T114,Pastagem intensiva baixa 2,TER,Pasture - intensive,2007,August,Pitfall solution,S15,PTS-ETHY-S15,233,Oedothorax fuscus (Blackwall),Linyphiidae,Araneae,Arachnida,I,P,2
TER-AGUA-T114,Pastagem intensiva baixa 2,TER,Pasture - intensive,2007,August,Pitfall solution,S15,PTS-ETHY-S15,245,Eumodicogryllus bordigalensis (Latreille),Gryllidae,Orthoptera,Insecta,I,S,3
TER-AGUA-T114,Pastagem intensiva baixa 2,TER,Pasture - intensive,2007,August,Pitfall solution,S15,PTS-ETHY-S15,246,Erigone dentipalpis (Wider),Linyphiidae,Araneae,Arachnida,I,P,2
TER-AGUA-T114,Pastagem intensiva baixa 2,TER,Pasture - intensive,2007,August,Pitfall solution,S15,PTS-ETHY-S15,262,Rugilus orbiculatus orbiculatus (Paykull),Staphylinidae,Coleoptera,Insecta,N,P,3
TER-AGUA-T114,Pastagem intensiva baixa 2,TER,Pasture - intensive,2007,August,Pitfall solution,S15,PTS-ETHY-S15,266,Chaetocnema hortensis (Fourcroy),Chrysomelidae,Coleoptera,Insecta,I,H,1
TER-AGUA-T114,Pastagem intensiva baixa 2,TER,Pasture - intensive,2007,August,Pitfall solution,S15,PTS-ETHY-S15,308,Stelidota geminata (Say),Nitidulidae,Coleoptera,Insecta,I,S,1
TER-AGUA-T114,Pastagem intensiva baixa 2,TER,Pasture - intensive,2007,August,Pitfall solution,S15,PTS-ETHY-S15,926,Anoscopus albifrons (Linnaeus),Cicadellidae,Hemiptera,Insecta,N,H,1
TER-AGUA-T114,Pastagem intensiva baixa 2,TER,Pasture - intensive,2007,August,Pitfall solution,S15,PTS-ETHY-S15,1016,Onthophagus vacca (Linnaeus),Scarabaeidae,Coleoptera,Insecta,I,S,1
TER-AGUA-T114,Pastagem intensiva baixa 2,TER,Pasture - intensive,2007,August,Pitfall solution,S16,PTS-ETHY-S16,21,Tenuiphantes tenuis (Blackwall),Linyphiidae,Araneae,Arachnida,I,P,1
TER-AGUA-T114,Pastagem intensiva baixa 2,TER,Pasture - intensive,2007,August,Pitfall solution,S16,PTS-ETHY-S16,52,Cordalia obscura (Gravenhorst),Staphylinidae,Coleoptera,Insecta,I,P,2
TER-AGUA-T114,Pastagem intensiva baixa 2,TER,Pasture - intensive,2007,August,Pitfall solution,S16,PTS-ETHY-S16,88,Ocypus olens (Muller),Staphylinidae,Coleoptera,Insecta,N,P,5
TER-AGUA-T114,Pastagem intensiva baixa 2,TER,Pasture - intensive,2007,August,Pitfall solution,S16,PTS-ETHY-S16,233,Oedothorax fuscus (Blackwall),Linyphiidae,Araneae,Arachnida,I,P,5
TER-AGUA-T114,Pastagem intensiva baixa 2,TER,Pasture - intensive,2007,August,Pitfall solution,S16,PTS-ETHY-S16,234,Erigone autumnalis Emerton,Linyphiidae,Araneae,Arachnida,I,P,1
TER-AGUA-T114,Pastagem intensiva baixa 2,TER,Pasture - intensive,2007,August,Pitfall solution,S16,PTS-ETHY-S16,245,Eumodicogryllus bordigalensis (Latreille),Gryllidae,Orthoptera,Insecta,I,S,4
TER-AGUA-T114,Pastagem intensiva baixa 2,TER,Pasture - intensive,2007,August,Pitfall solution,S16,PTS-ETHY-S16,333,Ostearius melanopygius (O.P.-Cambridge),Linyphiidae,Araneae,Arachnida,I,P,2
TER-AGUA-T114,Pastagem intensiva baixa 2,TER,Pasture - intensive,2007,August,Pitfall solution,S16,PTS-ETHY-S16,344,Sitona discoideus Gyllenhal,Curculionidae,Coleoptera,Insecta,I,H,2
TER-AGUA-T114,Pastagem intensiva baixa 2,TER,Pasture - intensive,2007,August,Pitfall solution,S16,PTS-ETHY-S16,769,Heteroderes vagus Candèze,Elateridae,Coleoptera,Insecta,I,S,1
TER-AGUA-T114,Pastagem intensiva baixa 2,TER,Pasture - intensive,2007,August,Pitfall solution,S16,PTS-ETHY-S16,890,Euscelidius variegatus (Kirschbaum),Cicadellidae,Hemiptera,Insecta,N,H,1
TER-AGUA-T114,Pastagem intensiva baixa 2,TER,Pasture - intensive,2007,August,Pitfall solution,S16,PTS-ETHY-S16,926,Anoscopus albifrons (Linnaeus),Cicadellidae,Hemiptera,Insecta,N,H,2
TER-AGUA-T-71,Outeiros,TER,Pasture - intensive,2005,September,Pitfall solution,S02,PTS-ETHY-S02,233,Oedothorax fuscus (Blackwall),Linyphiidae,Araneae,Arachnida,I,P,4
TER-AGUA-T-71,Outeiros,TER,Pasture - intensive,2005,September,Pitfall solution,S02,PTS-ETHY-S02,246,Erigone dentipalpis (Wider),Linyphiidae,Araneae,Arachnida,I,P,6
TER-AGUA-T-71,Outeiros,TER,Pasture - intensive,2005,September,Pitfall solution,S02,PTS-ETHY-S02,260,Prinerigone vagans (Audouin),Linyphiidae,Araneae,Arachnida,I,P,1
TER-AGUA-T-71,Outeiros,TER,Pasture - intensive,2005,September,Pitfall solution,S02,PTS-ETHY-S02,266,Chaetocnema hortensis (Fourcroy),Chrysomelidae,Coleoptera,Insecta,I,H,2
TER-AGUA-T-71,Outeiros,TER,Pasture - intensive,2005,September,Pitfall solution,S02,PTS-ETHY-S02,333,Ostearius melanopygius (O.P.-Cambridge),Linyphiidae,Araneae,Arachnida,I,P,1
TER-AGUA-T-71,Outeiros,TER,Pasture - intensive,2005,September,Pitfall solution,S02,PTS-ETHY-S02,489,Tegenaria domestica (Clerck),Agelenidae,Araneae,Arachnida,I,P,1
TER-AGUA-T-71,Outeiros,TER,Pasture - intensive,2005,September,Pitfall solution,S02,PTS-ETHY-S02,541,Hirticollis quadriguttatus (Rossi),Anthicidae,Coleoptera,Insecta,N,S,3
TER-AGUA-T-71,Outeiros,TER,Pasture - intensive,2005,September,Pitfall solution,S02,PTS-ETHY-S02,1016,Onthophagus vacca (Linnaeus),Scarabaeidae,Coleoptera,Insecta,I,S,1
TER-AGUA-T-71,Outeiros,TER,Pasture - intensive,2005,September,Pitfall solution,S04,PTS-ETHY-S04,234,Erigone autumnalis Emerton,Linyphiidae,Araneae,Arachnida,I,P,3
TER-AGUA-T-71,Outeiros,TER,Pasture - intensive,2005,September,Pitfall solution,S04,PTS-ETHY-S04,246,Erigone dentipalpis (Wider),Linyphiidae,Araneae,Arachnida,I,P,7
TER-AGUA-T-71,Outeiros,TER,Pasture - intensive,2005,September,Pitfall solution,S04,PTS-ETHY-S04,260,Prinerigone vagans (Audouin),Linyphiidae,Araneae,Arachnida,I,P,2
TER-AGUA-T-71,Outeiros,TER,Pasture - intensive,2005,September,Pitfall solution,S04,PTS-ETHY-S04,266,Chaetocnema hortensis (Fourcroy),Chrysomelidae,Coleoptera,Insecta,I,H,1
TER-AGUA-T-71,Outeiros,TER,Pasture - intensive,2005,September,Pitfall solution,S04,PTS-ETHY-S04,333,Ostearius melanopygius (O.P.-Cambridge),Linyphiidae,Araneae,Arachnida,I,P,1
TER-AGUA-T-71,Outeiros,TER,Pasture - intensive,2005,September,Pitfall solution,S04,PTS-ETHY-S04,523,Sphenophorus abbreviatus (Fabricius),Dryophthoridae ,Coleoptera,Insecta,I,H,1
TER-AGUA-T-71,Outeiros,TER,Pasture - intensive,2005,September,Pitfall solution,S04,PTS-ETHY-S04,890,Euscelidius variegatus (Kirschbaum),Cicadellidae,Hemiptera,Insecta,N,H,1
TER-AGUA-T-71,Outeiros,TER,Pasture - intensive,2005,September,Pitfall solution,S04,PTS-ETHY-S04,1006,Lithobius sp.2,Lithobiidae,Lithobiomorpha ,Chilopoda,N?,P,1
TER-AGUA-T-71,Outeiros,TER,Pasture - intensive,2005,September,Pitfall solution,S06,PTS-ETHY-S06,233,Oedothorax fuscus (Blackwall),Linyphiidae,Araneae,Arachnida,I,P,3
TER-AGUA-T-71,Outeiros,TER,Pasture - intensive,2005,September,Pitfall solution,S06,PTS-ETHY-S06,234,Erigone autumnalis Emerton,Linyphiidae,Araneae,Arachnida,I,P,1
TER-AGUA-T-71,Outeiros,TER,Pasture - intensive,2005,September,Pitfall solution,S06,PTS-ETHY-S06,767,Oligota pumilio Kiesenwetter,Staphylinidae,Coleoptera,Insecta,N,P,1
TER-AGUA-T-71,Outeiros,TER,Pasture - intensive,2005,September,Pitfall solution,S06,PTS-ETHY-S06,890,Euscelidius variegatus (Kirschbaum),Cicadellidae,Hemiptera,Insecta,N,H,1
TER-AGUA-T-71,Outeiros,TER,Pasture - intensive,2005,September,Pitfall solution,S08,PTS-ETHY-S08,233,Oedothorax fuscus (Blackwall),Linyphiidae,Araneae,Arachnida,I,P,1
TER-AGUA-T-71,Outeiros,TER,Pasture - intensive,2005,September,Pitfall solution,S08,PTS-ETHY-S08,234,Erigone autumnalis Emerton,Linyphiidae,Araneae,Arachnida,I,P,1
TER-AGUA-T-71,Outeiros,TER,Pasture - intensive,2005,September,Pitfall solution,S08,PTS-ETHY-S08,246,Erigone dentipalpis (Wider),Linyphiidae,Araneae,Arachnida,I,P,1
TER-AGUA-T-71,Outeiros,TER,Pasture - intensive,2005,September,Pitfall solution,S08,PTS-ETHY-S08,330,Meioneta fuscipalpa (C.L. Koch),Linyphiidae,Araneae,Arachnida,I,P,1
TER-AGUA-T-71,Outeiros,TER,Pasture - intensive,2005,September,Pitfall solution,S08,PTS-ETHY-S08,541,Hirticollis quadriguttatus (Rossi),Anthicidae,Coleoptera,Insecta,N,S,2
TER-AGUA-T-71,Outeiros,TER,Pasture - intensive,2005,September,Pitfall solution,S08,PTS-ETHY-S08,767,Oligota pumilio Kiesenwetter,Staphylinidae,Coleoptera,Insecta,N,P,1
TER-AGUA-T-71,Outeiros,TER,Pasture - intensive,2005,September,Pitfall solution,S08,PTS-ETHY-S08,769,Heteroderes vagus Candèze,Elateridae,Coleoptera,Insecta,I,S,1
TER-AGUA-T-71,Outeiros,TER,Pasture - intensive,2005,September,Pitfall solution,S08,PTS-ETHY-S08,890,Euscelidius variegatus (Kirschbaum),Cicadellidae,Hemiptera,Insecta,N,H,2
TER-AGUA-T-71,Outeiros,TER,Pasture - intensive,2005,September,Pitfall solution,S10,PTS-ETHY-S10,233,Oedothorax fuscus (Blackwall),Linyphiidae,Araneae,Arachnida,I,P,1
TER-AGUA-T-71,Outeiros,TER,Pasture - intensive,2005,September,Pitfall solution,S10,PTS-ETHY-S10,246,Erigone dentipalpis (Wider),Linyphiidae,Araneae,Arachnida,I,P,4
TER-AGUA-T-71,Outeiros,TER,Pasture - intensive,2005,September,Pitfall solution,S10,PTS-ETHY-S10,266,Chaetocnema hortensis (Fourcroy),Chrysomelidae,Coleoptera,Insecta,I,H,2
TER-AGUA-T-71,Outeiros,TER,Pasture - intensive,2005,September,Pitfall solution,S10,PTS-ETHY-S10,330,Meioneta fuscipalpa (C.L. Koch),Linyphiidae,Araneae,Arachnida,I,P,3
TER-AGUA-T-71,Outeiros,TER,Pasture - intensive,2005,September,Pitfall solution,S10,PTS-ETHY-S10,385,Calosoma olivieri Dejean,Carabidae,Coleoptera,Insecta,N,P,2
TER-AGUA-T-71,Outeiros,TER,Pasture - intensive,2005,September,Pitfall solution,S10,PTS-ETHY-S10,541,Hirticollis quadriguttatus (Rossi),Anthicidae,Coleoptera,Insecta,N,S,1
TER-AGUA-T-71,Outeiros,TER,Pasture - intensive,2005,September,Pitfall solution,S10,PTS-ETHY-S10,767,Oligota pumilio Kiesenwetter,Staphylinidae,Coleoptera,Insecta,N,P,1
TER-AGUA-T-71,Outeiros,TER,Pasture - intensive,2005,September,Pitfall solution,S10,PTS-ETHY-S10,890,Euscelidius variegatus (Kirschbaum),Cicadellidae,Hemiptera,Insecta,N,H,1
TER-AGUA-T-71,Outeiros,TER,Pasture - intensive,2005,September,Pitfall solution,S12,PTS-ETHY-S12,230,Nabis pseudoferus ibericus Remane,Nabidae,Hemiptera,Insecta,N,P,1
TER-AGUA-T-71,Outeiros,TER,Pasture - intensive,2005,September,Pitfall solution,S12,PTS-ETHY-S12,233,Oedothorax fuscus (Blackwall),Linyphiidae,Araneae,Arachnida,I,P,19
TER-AGUA-T-71,Outeiros,TER,Pasture - intensive,2005,September,Pitfall solution,S12,PTS-ETHY-S12,234,Erigone autumnalis Emerton,Linyphiidae,Araneae,Arachnida,I,P,4
TER-AGUA-T-71,Outeiros,TER,Pasture - intensive,2005,September,Pitfall solution,S12,PTS-ETHY-S12,246,Erigone dentipalpis (Wider),Linyphiidae,Araneae,Arachnida,I,P,5
TER-AGUA-T-71,Outeiros,TER,Pasture - intensive,2005,September,Pitfall solution,S12,PTS-ETHY-S12,260,Prinerigone vagans (Audouin),Linyphiidae,Araneae,Arachnida,I,P,2
TER-AGUA-T-71,Outeiros,TER,Pasture - intensive,2005,September,Pitfall solution,S12,PTS-ETHY-S12,266,Chaetocnema hortensis (Fourcroy),Chrysomelidae,Coleoptera,Insecta,I,H,1
TER-AGUA-T-71,Outeiros,TER,Pasture - intensive,2005,September,Pitfall solution,S12,PTS-ETHY-S12,541,Hirticollis quadriguttatus (Rossi),Anthicidae,Coleoptera,Insecta,N,S,4
TER-AGUA-T-71,Outeiros,TER,Pasture - intensive,2005,September,Pitfall solution,S12,PTS-ETHY-S12,682,Onthophagus taurus (Schreber),Scarabaeidae,Coleoptera,Insecta,I,S,1
TER-AGUA-T-71,Outeiros,TER,Pasture - intensive,2005,September,Pitfall solution,S14,PTS-ETHY-S14,74,Pseudoophonus rufipes (DeGeer),Carabidae,Coleoptera,Insecta,I,P/H,1
TER-AGUA-T-71,Outeiros,TER,Pasture - intensive,2005,September,Pitfall solution,S14,PTS-ETHY-S14,230,Nabis pseudoferus ibericus Remane,Nabidae,Hemiptera,Insecta,N,P,1
TER-AGUA-T-71,Outeiros,TER,Pasture - intensive,2005,September,Pitfall solution,S14,PTS-ETHY-S14,233,Oedothorax fuscus (Blackwall),Linyphiidae,Araneae,Arachnida,I,P,7
TER-AGUA-T-71,Outeiros,TER,Pasture - intensive,2005,September,Pitfall solution,S14,PTS-ETHY-S14,234,Erigone autumnalis Emerton,Linyphiidae,Araneae,Arachnida,I,P,2
TER-AGUA-T-71,Outeiros,TER,Pasture - intensive,2005,September,Pitfall solution,S14,PTS-ETHY-S14,246,Erigone dentipalpis (Wider),Linyphiidae,Araneae,Arachnida,I,P,7
TER-AGUA-T-71,Outeiros,TER,Pasture - intensive,2005,September,Pitfall solution,S14,PTS-ETHY-S14,260,Prinerigone vagans (Audouin),Linyphiidae,Araneae,Arachnida,I,P,3
TER-AGUA-T-71,Outeiros,TER,Pasture - intensive,2005,September,Pitfall solution,S14,PTS-ETHY-S14,266,Chaetocnema hortensis (Fourcroy),Chrysomelidae,Coleoptera,Insecta,I,H,1
TER-AGUA-T-71,Outeiros,TER,Pasture - intensive,2005,September,Pitfall solution,S14,PTS-ETHY-S14,330,Meioneta fuscipalpa (C.L. Koch),Linyphiidae,Araneae,Arachnida,I,P,4
TER-AGUA-T-71,Outeiros,TER,Pasture - intensive,2005,September,Pitfall solution,S14,PTS-ETHY-S14,541,Hirticollis quadriguttatus (Rossi),Anthicidae,Coleoptera,Insecta,N,S,5
TER-AGUA-T-71,Outeiros,TER,Pasture - intensive,2005,September,Pitfall solution,S14,PTS-ETHY-S14,890,Euscelidius variegatus (Kirschbaum),Cicadellidae,Hemiptera,Insecta,N,H,1
TER-AGUA-T-71,Outeiros,TER,Pasture - intensive,2005,September,Pitfall solution,S16,PTS-ETHY-S16,10,Mythimna unipuncta (Haworth),Noctuidae,Lepidoptera,Insecta,N,H,1
TER-AGUA-T-71,Outeiros,TER,Pasture - intensive,2005,September,Pitfall solution,S16,PTS-ETHY-S16,52,Cordalia obscura (Gravenhorst),Staphylinidae,Coleoptera,Insecta,I,P,3
TER-AGUA-T-71,Outeiros,TER,Pasture - intensive,2005,September,Pitfall solution,S16,PTS-ETHY-S16,101,Geotomus punctulatus (Costa) ,Cydnidae,Hemiptera,Insecta,N,H,1
TER-AGUA-T-71,Outeiros,TER,Pasture - intensive,2005,September,Pitfall solution,S16,PTS-ETHY-S16,113,Typhaea stercorea (Linnaeus),Mycetophagidae,Coleoptera,Insecta,I,F,1
TER-AGUA-T-71,Outeiros,TER,Pasture - intensive,2005,September,Pitfall solution,S16,PTS-ETHY-S16,145,Cryptophagus sp.1,Cryptophagidae,Coleoptera,Insecta,I,S,1
TER-AGUA-T-71,Outeiros,TER,Pasture - intensive,2005,September,Pitfall solution,S16,PTS-ETHY-S16,233,Oedothorax fuscus (Blackwall),Linyphiidae,Araneae,Arachnida,I,P,15
TER-AGUA-T-71,Outeiros,TER,Pasture - intensive,2005,September,Pitfall solution,S16,PTS-ETHY-S16,234,Erigone autumnalis Emerton,Linyphiidae,Araneae,Arachnida,I,P,4
TER-AGUA-T-71,Outeiros,TER,Pasture - intensive,2005,September,Pitfall solution,S16,PTS-ETHY-S16,235,Pelecopsis parallela (Wider),Linyphiidae,Araneae,Arachnida,I,P,3
TER-AGUA-T-71,Outeiros,TER,Pasture - intensive,2005,September,Pitfall solution,S16,PTS-ETHY-S16,246,Erigone dentipalpis (Wider),Linyphiidae,Araneae,Arachnida,I,P,11
TER-AGUA-T-71,Outeiros,TER,Pasture - intensive,2005,September,Pitfall solution,S16,PTS-ETHY-S16,260,Prinerigone vagans (Audouin),Linyphiidae,Araneae,Arachnida,I,P,2
TER-AGUA-T-71,Outeiros,TER,Pasture - intensive,2005,September,Pitfall solution,S16,PTS-ETHY-S16,266,Chaetocnema hortensis (Fourcroy),Chrysomelidae,Coleoptera,Insecta,I,H,19
TER-AGUA-T-71,Outeiros,TER,Pasture - intensive,2005,September,Pitfall solution,S16,PTS-ETHY-S16,321,Kelisia ribauti Wagner,Delphacidae,Hemiptera,Insecta,N,H,1
TER-AGUA-T-71,Outeiros,TER,Pasture - intensive,2005,September,Pitfall solution,S16,PTS-ETHY-S16,330,Meioneta fuscipalpa (C.L. Koch),Linyphiidae,Araneae,Arachnida,I,P,3
TER-AGUA-T-71,Outeiros,TER,Pasture - intensive,2005,September,Pitfall solution,S16,PTS-ETHY-S16,333,Ostearius melanopygius (O.P.-Cambridge),Linyphiidae,Araneae,Arachnida,I,P,1
TER-AGUA-T-71,Outeiros,TER,Pasture - intensive,2005,September,Pitfall solution,S16,PTS-ETHY-S16,541,Hirticollis quadriguttatus (Rossi),Anthicidae,Coleoptera,Insecta,N,S,21
TER-AGUA-T-71,Outeiros,TER,Pasture - intensive,2005,September,Pitfall solution,S16,PTS-ETHY-S16,769,Heteroderes vagus Candèze,Elateridae,Coleoptera,Insecta,I,S,1
TER-AGUA-T-71,Outeiros,TER,Pasture - intensive,2005,September,Pitfall solution,S16,PTS-ETHY-S16,935,Sitona cinnamomeus Allard,Curculionidae,Coleoptera,Insecta,I,H,1
TER-AGUA-T-71,Outeiros,TER,Pasture - intensive,2005,September,Pitfall solution,S18,PTS-ETHY-S18,17,Pardosa acorensis Simon,Lycosidae,Araneae,Arachnida,E ,P,1
TER-AGUA-T-71,Outeiros,TER,Pasture - intensive,2005,September,Pitfall solution,S18,PTS-ETHY-S18,56,Forficula auricularia Linnaeus,Forficulidae,Dermaptera,Insecta,I,P,1
TER-AGUA-T-71,Outeiros,TER,Pasture - intensive,2005,September,Pitfall solution,S18,PTS-ETHY-S18,230,Nabis pseudoferus ibericus Remane,Nabidae,Hemiptera,Insecta,N,P,1
TER-AGUA-T-71,Outeiros,TER,Pasture - intensive,2005,September,Pitfall solution,S18,PTS-ETHY-S18,233,Oedothorax fuscus (Blackwall),Linyphiidae,Araneae,Arachnida,I,P,12
